objid,ra,dec,z,zErr,psfMag_g,psfMag_r,psfMagErr_g,psfMagErr_r
1237667113866821870,133.60172,22.725638,0.058672,2.170609E-5,18.971737,18.091352,0.022882,0.014478
1237667113866887354,133.79562,22.795096,0.193953,3.827606E-5,19.770016,18.46451,0.021839,0.013307
1237665097385640106,133.29511,22.839759,0.082452,2.187492E-5,18.880711,18.038338,0.03239,0.011831
1237667113866952880,133.93355,22.83692,0.193256,4.305086E-5,20.405403,19.035315,0.025584,0.01785
1237667113866952825,133.84576,22.795556,0.142345,4.452339E-5,19.863993,18.743084,0.022344,0.017004
1237667113867084109,134.28396,22.955338,0.189369,4.338689E-5,19.970749,18.617289,0.030364,0.020856
1237667113867149391,134.39614,23.056122,0.038053,5.574743E-6,18.585514,17.877234,0.016212,0.012797
1237667113867215066,134.5392,23.075988,0.116032,1.046309E-5,18.846294,18.020876,0.016495,0.01477
1237665097386033310,134.14925,23.162217,0.038388,7.439164E-6,19.482962,19.070171,0.021326,0.015724
1237665097386033346,134.19085,23.168039,0.084322,1.881499E-5,18.516378,17.569897,0.019997,0.012518
1237665097386033340,134.17792,23.184867,0.084167,2.073059E-5,18.601978,17.587397,0.019423,0.012538
1237667143938474161,134.29535,23.129468,0.037978,1.274878E-5,17.936142,17.269192,0.013967,0.023671
1237665097386033352,134.16247,23.235931,0.082964,1.585869E-5,19.388466,18.545006,0.020957,0.013958
1237667113867280575,134.65412,23.12863,0.114142,9.848533E-6,20.317057,19.212389,0.024015,0.021077
1237667113867280610,134.71036,23.139054,0.131589,3.579961E-5,19.741673,18.52389,0.01998,0.019154
1237667143938539713,134.42971,23.240636,0.187752,5.158144E-5,19.862904,18.875492,0.028528,0.01927
1237667143938670744,134.76839,23.331379,0.087631,1.503561E-5,18.706928,17.9652,0.019615,0.018312
1237667113866625706,133.20835,22.461649,0.465239,1.497437E-4,22.097218,20.352156,0.071787,0.02876
1237667113866625033,133.12498,22.452972,0.35803,1.294865E-4,21.660524,19.827196,0.052905,0.02247
1237667113866625202,133.1851,22.543156,0.161299,2.094831E-5,20.891516,19.836405,0.067365,0.056055
1237667143937949871,133.06086,22.617322,0.085557,8.373349E-6,19.767998,19.35125,0.022061,0.017572
1237667143937949864,133.04568,22.635153,0.084603,1.705627E-5,18.447161,17.612679,0.0188,0.013215
1237667113866494114,132.90363,22.347752,0.084569,5.913808E-6,19.911955,19.441998,0.019026,0.020493
1237667113866559709,133.02613,22.383166,0.084164,1.184467E-5,18.939287,18.118526,0.018154,0.015334
1237667113866559644,133.04417,22.547131,0.16685,2.700456E-5,20.255123,19.47879,0.02389,0.01947
1237665097385574573,133.17244,22.811538,0.143054,2.051971E-5,20.143719,19.195126,0.027008,0.017613
1237665097385574655,133.07551,22.834442,0.371549,8.670955E-5,21.440798,19.717331,0.05172,0.020837
1237665097385574608,133.18185,22.851451,0.082693,2.348168E-5,19.216902,18.352074,0.03221,0.043295
1237665097385640094,133.25554,22.873687,0.1138,2.026586E-5,18.659496,17.755291,0.032143,0.011105
1237665097385509128,132.9205,22.715028,0.221022,4.00562E-5,20.323708,18.965561,0.025346,0.016059
1237667113867083992,134.1097,22.973824,0.114752,1.657501E-5,20.506941,19.548605,0.028539,0.021148
1237667113867018425,134.07131,22.965498,0.192824,4.3341E-5,20.174704,18.746107,0.024291,0.017078
1237667113866953308,133.88758,22.944806,0.371904,1.287549E-4,21.707653,19.996347,0.053698,0.02535
1237667113867083851,134.12587,23.033226,0.083185,2.172411E-5,18.90591,17.748318,0.022343,0.015791
1237665097385967875,133.94299,23.215845,0.111436,2.056834E-5,19.125727,18.126667,0.016291,0.014094
1237665097385967869,133.91969,23.247048,0.113329,2.006309E-5,18.795996,17.943295,0.015537,0.013863
1237665097385967886,133.94896,23.235822,0.113643,3.018699E-5,19.745865,18.828836,0.023875,0.031525
1237665097385967695,134.02263,23.187885,0.177895,2.970581E-5,20.521093,18.884369,0.027435,0.015801
1237665127987085616,133.9071,23.289676,0.195376,5.645802E-5,20.954573,19.679504,0.036403,0.020294
1237665127987150858,133.96134,23.307099,0.464923,1.890678E-4,22.285217,20.664467,0.114271,0.040812
1237665097386033425,134.10792,23.332763,0.348974,9.953529E-5,21.636335,19.783522,0.057868,0.022712
1237665097385377859,132.71347,22.626538,0.028715,9.367547E-6,19.588486,19.183084,0.028203,0.018702
1237665127986495709,132.53728,22.710996,0.098256,2.640948E-5,19.347897,18.424444,0.016241,0.012216
1237667113866428693,132.64918,22.413101,0.344181,8.913992E-5,21.282768,19.548742,0.054379,0.043582
1237665097385312456,132.57048,22.53905,0.166011,1.013473E-5,20.478868,19.701977,0.029574,0.022081
1237667113866363499,132.58897,22.240235,0.343746,1.047529E-4,22.03871,20.305496,0.064412,0.027638
1237667113866494117,132.86453,22.432775,0.084151,1.663035E-5,18.59968,17.632233,0.015249,0.016808
1237665097385312494,132.6477,22.507954,0.038419,9.428476E-6,19.175402,18.318903,0.022084,0.013544
1237667113866428833,132.76555,22.367429,0.151761,4.722691E-5,20.553272,19.421268,0.023243,0.021562
1237667113866428752,132.72566,22.403497,0.117857,3.28892E-5,19.675388,18.59589,0.016388,0.019059
1237667143937753282,132.67871,22.449806,0.08378,7.04306E-6,18.554466,18.366625,0.019147,0.019278
1237667113866428759,132.74131,22.386453,0.118273,1.3463E-5,20.374596,19.669054,0.021226,0.0231
1237665097385312440,132.54407,22.547405,0.15189,3.998166E-5,19.876163,18.647379,0.026036,0.015882
1237665097385377999,132.68523,22.687606,0.121957,1.008823E-5,19.983265,19.241907,0.02697,0.017011
1237665097385771233,133.6005,23.064151,0.151019,3.59954E-5,19.6327,18.526644,0.024081,0.021607
1237667143938212067,133.76011,22.903055,0.151185,2.301032E-5,20.006809,19.282187,0.024202,0.022395
1237665097385836667,133.65821,23.0778,0.08396,1.077079E-5,20.023172,19.461325,0.027284,0.022624
1237665097385836656,133.62338,23.111157,0.122838,6.818877E-6,19.332638,18.939543,0.024473,0.020526
1237665127986954398,133.5885,23.158228,9.607426E-3,1.607254E-5,19.243731,18.468885,0.022172,0.016774
1237665097385836811,133.78643,23.11175,0.112157,1.310149E-5,20.388632,19.682297,0.030081,0.024022
1237665097385836802,133.72639,23.175752,0.256511,6.92553E-5,22.387342,20.933039,0.194383,0.132522
1237665097922707679,133.58402,23.379642,0.084182,1.584018E-5,18.389881,17.617184,0.020178,0.012916
1237665127987019921,133.58129,23.353176,0.082974,2.151476E-5,19.353041,18.388615,0.017616,0.014569
1237665097385902217,133.84954,23.184946,0.056949,2.826941E-5,19.839733,18.927677,0.020989,0.017934
1237665127987085494,133.78513,23.36851,0.177424,1.384675E-5,19.736658,18.893393,0.061774,0.086337
1237665097385247291,132.37673,22.502311,0.471096,1.453385E-4,22.657146,20.773867,0.133873,0.044358
1237665097385246887,132.41426,22.446129,0.08372,1.898885E-5,20.224661,19.268015,0.027143,0.019959
1237665097385246792,132.45658,22.409754,0.082057,2.383121E-5,19.399416,18.483013,0.028582,0.019447
1237665097385181417,132.33793,22.328878,0.084204,2.647334E-5,19.397587,18.495203,0.024294,0.016624
1237665097385312569,132.51366,22.600534,0.312097,7.98843E-5,21.590101,19.906061,0.056414,0.024151
1237665127986430109,132.4283,22.719174,0.083818,1.345365E-5,20.85881,20.412636,0.074686,0.096853
1237665097385312406,132.48492,22.59069,0.226239,4.271827E-5,20.919247,19.593861,0.049914,0.037547
1237667143937687747,132.49265,22.372031,0.098401,8.79147E-6,19.99073,19.587566,0.026646,0.029006
1237673807586066812,132.42951,22.232766,0.060726,1.18661E-5,20.623518,20.462921,0.026149,0.029341
1237665127986495659,132.47318,22.750598,0.151996,3.012833E-5,19.561567,18.500776,0.017302,0.012513
1237667109577097572,132.38384,22.156958,0.239115,6.347972E-5,20.234266,18.874643,0.022865,0.016173
1237665097385246794,132.47587,22.409847,0.079573,9.888433E-6,19.432665,18.68763,0.021723,0.01658
1237665097385246955,132.45189,22.518115,0.083916,2.336153E-5,18.960236,18.015589,0.02059,0.01552
1237665127986430104,132.39506,22.7507,0.223791,4.561426E-5,20.323494,18.896132,0.023785,0.019893
1237673808659611893,131.79066,22.945812,0.153744,3.404536E-5,19.754253,18.572462,0.021852,0.013932
1237664834854453470,131.7426,23.334401,0.061162,5.710956E-6,18.914557,18.387573,0.027551,0.0112
1237664834854519454,131.81172,23.403391,0.354043,1.843761E-4,21.998365,20.354315,0.066337,0.026284
1237665098458923243,131.80725,23.17779,0.125501,1.533283E-5,19.240297,18.424994,0.016424,0.013249
1237665098458857633,131.65064,23.044762,0.10686,2.459602E-5,19.505978,18.490021,0.016856,0.012741
1237673808659742925,132.06404,22.924844,0.05076,1.447376E-5,20.679321,19.922983,0.028334,0.025209
1237665098458857718,131.80728,23.044909,0.195353,4.170229E-5,20.345348,19.213184,0.023248,0.01548
1237673808659611827,131.70394,22.949667,0.101104,1.108978E-5,19.33107,18.438581,0.020704,0.013652
1237673808659677510,131.84616,23.018081,0.253083,6.120973E-5,20.719416,19.113211,0.027037,0.014789
1237673808659611823,131.69099,22.963175,0.101664,3.036896E-5,19.801863,18.833429,0.021994,0.014684
1237664834854388055,131.64565,23.241049,0.113073,2.006339E-5,20.847527,20.136677,0.033999,0.022677
1237673808659546928,131.63452,22.912177,0.493511,2.471013E-4,22.528582,20.795521,0.125359,0.037227
1237664835391586703,132.10521,23.972882,0.068288,1.453058E-5,20.773279,20.093342,0.028232,0.023457
1237665098995794177,131.66354,23.615077,0.151462,3.328578E-5,19.863403,18.680374,0.02057,0.014085
1237664835391455560,131.86536,23.80542,0.155089,4.028778E-5,20.030941,18.828741,0.026402,0.014938
1237665098995859658,131.77568,23.588618,0.12755,3.467336E-5,20.020411,18.960749,0.050061,0.050233
1237664835391455652,131.82717,23.848161,0.15371,1.991232E-5,20.919231,20.103886,0.034693,0.023023
1237665098995859473,131.71863,23.617575,0.084435,9.779599E-6,19.436945,18.763197,0.271977,0.134817
1237665098995859641,131.79788,23.51823,0.125831,3.186932E-5,19.588499,18.522085,0.020092,0.013908
1237665098995925272,131.87561,23.639566,0.352738,9.735233E-5,21.5478,19.739037,0.051262,0.020536
1237664877797703824,131.87487,23.75577,0.155473,6.941465E-6,19.007305,18.324837,0.019106,0.011341
1237665098995794190,131.74351,23.487408,0.024618,7.575752E-6,18.834873,18.121359,0.016788,0.012915
1237664834854519097,131.75086,23.423436,0.352339,1.226487E-4,21.710833,19.902763,0.053291,0.02068
1237664834854519049,131.86838,23.436563,0.125678,3.358625E-5,19.829491,18.793055,0.020878,0.015701
1237665098995794224,131.61283,23.521869,0.348184,1.00165E-4,21.54701,19.73789,0.050448,0.020043
1237665098996252910,132.66576,23.97083,0.087221,1.829281E-5,18.956247,18.125311,0.018235,0.014916
1237665098996187252,132.56108,23.997679,0.05794,5.17257E-6,19.583963,19.691164,0.5454,0.878658
1237665098996253002,132.6567,23.935725,0.272519,4.781787E-5,20.431423,19.056038,0.028184,0.017974
1237665098996187170,132.46711,23.945322,0.126915,1.854943E-5,19.626335,18.667364,0.074108,0.046463
1237664834854715542,132.2081,23.587043,0.18348,3.003777E-5,20.144764,18.961689,0.04158,0.04011
1237664834854649968,132.17799,23.471413,0.300192,4.508468E-5,20.603523,18.914505,0.134323,0.082521
1237664834854650209,132.14085,23.484091,0.301332,6.799574E-5,21.717106,20.009829,0.077253,0.045468
1237665098995990719,132.09244,23.677675,0.042951,6.254968E-6,19.961803,19.451649,0.02408,0.019093
1237665098995990733,132.10502,23.727157,0.043237,1.221793E-5,18.423285,17.793982,0.019511,0.014246
1237664835391521034,131.94804,23.88369,0.042802,1.638447E-5,19.349327,18.55135,0.024346,0.013937
1237665098995990826,132.17364,23.71721,0.089382,1.892997E-5,18.930305,17.975065,0.020184,0.01439
1237664834854650154,132.22052,23.488377,0.175781,3.461743E-5,19.929602,18.668602,0.029196,0.011832
1237665098996056252,132.20406,23.823868,0.082162,1.024384E-5,19.258806,18.468283,0.017202,0.015081
1237664834854650251,132.17613,23.540847,0.137803,3.55866E-5,20.439899,19.318228,0.034869,0.014435
1237664834854650071,132.1373,23.454117,0.152012,3.97996E-5,20.16057,19.101366,0.031444,0.013379
1237664834854584762,132.02707,23.426499,0.19493,1.627833E-5,20.504717,19.503778,0.033855,0.019565
1237664834854584697,132.03871,23.48189,0.084665,1.823262E-5,20.254881,19.256886,0.031025,0.017829
1237665098996252908,132.67678,23.949537,0.086375,2.116515E-5,19.018402,18.227951,0.018411,0.015039
1237664834855043378,133.06536,23.998527,0.150051,8.94334E-6,19.79468,19.107828,0.025971,0.01422
1237664834854846752,132.50566,23.826593,0.343135,8.008794E-5,21.57526,19.866755,0.053156,0.02026
1237664834854846735,132.46989,23.784442,0.085247,1.523909E-5,20.536798,19.728958,0.032548,0.019478
1237665098996187351,132.43628,23.930736,0.274047,6.365575E-5,20.997375,19.509951,0.04347,0.017663
1237664834854846531,132.54957,23.745582,0.083862,6.526732E-6,19.78277,19.254608,0.500202,0.403987
1237665098459250911,132.5311,23.569865,0.126418,2.340431E-5,20.335672,19.542198,0.024417,0.018035
1237665098459185332,132.47825,23.497595,0.085165,1.516819E-5,18.505915,17.630266,0.020848,0.012489
1237664834854715720,132.34359,23.603263,0.11081,1.20936E-5,20.403231,19.348152,0.027464,0.016485
1237664834854846515,132.52745,23.757537,0.083783,1.26803E-5,19.448704,18.519814,0.026799,0.014562
1237664834854846630,132.54404,23.714175,0.083487,2.048887E-5,18.956591,17.985401,0.025853,0.013795
1237665098459250975,132.53485,23.460437,0.200401,2.809108E-5,20.82436,19.883348,0.031036,0.021179
1237665098459578620,133.33292,23.939062,0.084169,1.764142E-5,18.956907,18.120108,0.020358,0.012063
1237665129060761847,133.30751,23.998942,0.083601,1.677718E-5,18.505329,17.492327,0.016443,0.010491
1237665129060761863,133.32832,23.984552,0.113276,2.614804E-5,19.521534,18.402212,0.018732,0.012443
1237664834854977707,132.76087,23.904202,0.270864,5.261257E-5,20.517349,18.969938,0.030884,0.014996
1237665098459316394,132.72548,23.575859,0.144864,2.299362E-5,20.281414,19.349197,0.026399,0.015628
1237664834854846695,132.61488,23.797122,0.098146,2.225957E-5,19.245838,18.223333,0.026269,0.014032
1237664834854846787,132.6054,23.836432,0.083907,1.104609E-5,20.686357,20.053072,0.036632,0.022514
1237664834854977649,132.81399,23.87865,0.112088,2.741499E-5,20.225405,19.153597,0.028568,0.015756
1237664834854912379,132.72733,23.80221,0.176202,3.917272E-5,21.249462,20.155491,0.043177,0.02375
1237664834854912118,132.61467,23.871997,0.112063,2.951156E-5,19.680111,18.781015,0.02611,0.014387
1237664834854846677,132.58996,23.807105,0.097459,3.041049E-5,19.625069,18.666084,0.027266,0.014848
1237665098459381833,132.90619,23.599885,0.083498,1.76958E-5,18.781336,17.999146,0.046399,0.025248
1237664834855043314,133.03659,23.919108,0.083257,1.358455E-5,19.906187,19.09243,0.026445,0.014242
1237665098459316340,132.65215,23.596618,0.126873,8.64348E-6,19.734274,19.230509,0.022731,0.014925
1237665098459382052,132.77864,23.669159,0.325981,8.516027E-5,21.43103,19.808794,0.048718,0.021315
1237665128523694302,133.01683,23.44953,0.176369,3.508906E-5,19.830822,18.580502,0.02124,0.017213
1237665128523628704,132.90914,23.417957,0.084369,6.62093E-6,19.832024,19.48933,0.021166,0.020933
1237665098459447576,133.09455,23.71216,0.243876,3.464206E-5,20.00149,18.652575,0.02872,0.014802
1237665098459513068,133.14676,23.785586,0.246567,5.543638E-5,20.70195,19.242935,0.031535,0.016707
1237664834855043170,133.10375,23.936113,0.150332,3.813254E-5,19.951712,18.831928,0.048518,0.035719
1237665098459578861,133.30665,23.760513,0.369767,8.910005E-5,21.900925,20.159807,0.083408,0.030211
1237665098459578734,133.21332,23.836932,0.36746,8.030929E-5,21.82942,20.279028,0.062855,0.026225
1237665128523825242,133.36999,23.667897,0.113769,3.052939E-5,21.089928,20.465624,0.037715,0.033729
1237665098459512962,133.17206,23.661358,0.088105,1.022087E-5,19.430698,18.858307,0.022073,0.014924
1237665098459644020,133.40602,23.845015,0.066652,2.965719E-5,19.50415,18.717991,0.021283,0.013117
1237665128523694355,133.04884,23.5022,0.151766,2.734346E-5,19.833378,18.652819,0.021163,0.017362
1237665128523890735,133.38993,23.698305,0.114461,2.190151E-5,19.00172,17.869308,0.021478,0.014073
1237665128523825336,133.42061,23.546436,0.083906,8.870861E-6,19.591841,18.914087,0.023167,0.015392
1237665098459644092,133.52731,23.866843,0.193961,2.365276E-5,19.439711,18.485725,0.02103,0.012569
1237665128523956342,133.56511,23.696834,0.11402,2.074429E-5,20.051834,19.175869,0.022893,0.015531
1237665128523956322,133.57875,23.635207,0.1113,1.801808E-5,18.846857,17.815968,0.018463,0.011422
1237665128523890923,133.52694,23.588774,0.123608,1.845331E-5,19.113646,18.238272,0.021764,0.014525
1237665128523890814,133.5223,23.62111,0.110122,1.115085E-5,20.331644,19.260565,0.027361,0.017969
1237665097922773118,133.55496,23.57396,0.11393,2.594143E-5,19.543369,18.639599,0.023489,0.015434
1237666274743484648,32.754846,22.157942,0.761141,7.365934E-5,18.846697,18.470163,0.020501,0.013877
1237667113868132490,136.56382,23.911825,0.134113,1.498657E-5,20.172709,19.23386,0.027427,0.013561
1237667113868132575,136.51942,23.986919,0.224629,1.642784E-5,20.688456,19.634468,0.031559,0.016776
1237667113868132467,136.49675,23.983162,0.06291,1.230304E-5,20.317303,19.504948,0.0285,0.015798
1237667113868132489,136.54972,23.923543,0.161124,1.770611E-5,20.684383,19.743465,0.031336,0.017638
1237667143939326091,136.11401,23.974998,0.148819,1.619948E-5,19.842829,19.106321,0.024054,0.02362
1237667113867935976,136.15069,23.87349,0.082619,1.877923E-5,19.74629,18.702593,0.021518,0.014636
1237667113868001464,136.25506,23.783726,0.082542,5.799561E-6,19.160494,18.859066,0.018264,0.014893
1237667113868001520,136.32922,23.827154,0.128006,3.331386E-5,19.830708,18.699862,0.078508,0.071398
1237667113868066942,136.34482,23.949217,0.127846,2.767852E-5,19.457254,18.328678,0.021379,0.014452
1237667143939260431,135.97821,23.918754,0.115463,3.009208E-5,19.927999,19.045292,0.02905,0.020756
1237667113867870393,136.00209,23.769473,0.160314,3.273583E-5,19.648336,18.486313,0.02442,0.015158
1237667113867804807,135.79835,23.64933,0.135036,1.563973E-5,19.611656,18.629133,0.026455,0.014395
1237667113867870453,135.95772,23.752311,0.238426,9.106796E-5,21.354174,19.848719,0.042395,0.02269
1237667143939195095,135.8807,23.820712,0.162252,4.129336E-5,19.816799,18.704765,0.02337,0.018144
1237665097386819729,135.94454,23.981626,0.09354,2.023705E-5,18.500614,17.586634,0.021193,0.014475
1237665097386820275,136.02554,23.99734,0.441821,1.133003E-4,22.145899,20.516636,0.091845,0.034358
1237665097386754274,135.87971,23.92666,0.195711,4.043915E-5,19.798569,18.642483,0.028117,0.017299
